vorname,anzahl,geschlecht,position
Elif-Lavin,1,w,1
Damien,1,m,1
Elinor,1,w,1
Damijan,1,m,1
Elisaveta,1,w,1
Damir,1,m,1
Elisija,1,w,1
Dan,1,m,1
Eliz,1,w,1
Daniel-Jeef,1,m,1
Eliza,1,w,1
Daniil,1,m,1
Elizan,1,w,1
Dante,1,m,1
Ella-Tabea,1,w,1
Dao,1,m,1
Ellen,1,w,1
Daon,1,m,1
Ellie,1,w,1
Darian,1,m,1
Elma,1,w,1
Daris,1,m,1
Elmina-Behara,1,w,1
Dawa,1,m,1
Elodie,1,w,1
Dawson,1,m,1
Eloisa,1,w,1
Dayo,1,m,1
Eloise,1,w,1
Demid,1,m,1
Elpida,1,w,1
Demir,1,m,1
Elya,1,w,1
Denis,1,m,1
Elyssa,1,w,1
Desale,1,m,1
Emel,1,w,1
Devrim,1,m,1
Emelie,1,w,1
Dexter,1,m,1
Emilce,1,w,1
Dhruv,1,m,1
Emilia-Tamara,1,w,1
Diego,1,m,1
Emilija,1,w,1
Dima,1,m,1
Emilja,1,w,1
Dimitri,1,m,1
Emily-Marie,1,w,1
Dimitrije,1,m,1
Emma-Louise,1,w,1
Dimitris,1,m,1
Emy,1,w,1
Dinh,1,m,1
Emyda,1,w,1
Dino,1,m,1
Enie,1,w,1
Dionis,1,m,1
Enisa,1,w,1
Diren,1,m,1
Enni,1,w,1
Dirk,1,m,1
Ennie,1,w,1
Dmitrij,1,m,1
Erina,1,w,1
Dominicque,1,m,1
Esin,1,w,1
Don,1,m,1
Eslina,1,w,1
Doğan,1,m,1
Estelle,1,w,1
Duand,1,m,1
Eva-Lotta,1,w,1
Dumitru,1,m,1
Evelina,1,w,1
Dwayne,1,m,1
Eylem,1,w,1
Döme,1,m,1
Ezgi,1,w,1
Ebubekir,1,m,1
Fadia,1,w,1
Eddin-Elias,1,m,1
Fadya,1,w,1
Ede,1,m,1
Fagiolina,1,w,1
Edebali,1,m,1
Fatema,1,w,1
Edin,1,m,1
Fatima,1,w,1
Eero,1,m,1
Fatme,1,w,1
Efecan,1,m,1
Fatoş,1,w,1
Efrin,1,m,1
Feli,1,w,1
Egemen,1,m,1
Felice,1,w,1
Egid,1,m,1
Felicia,1,w,1
Ejahu,1,m,1
Ferial,1,w,1
Ekrem,1,m,1
Feyzah,1,w,1
El-Maaly,1,m,1
Fides,1,w,1
Elais,1,m,1
Fiene,1,w,1
Eldin,1,m,1
Filipa,1,w,1
Eliah,1,m,1
Filiz,1,w,1
Elijah,1,m,1
Finja-Chayenne,1,w,1
Elliott,1,m,1
Finja-Mientje,1,w,1
Elmo,1,m,1
Fiona-Charlotte,1,w,1
Elvar,1,m,1
Flora-Rosalie,1,w,1
Emerson,1,m,1
Florentina,1,w,1
Emeryk,1,m,1
Franka,1,w,1
Emile,1,m,1
Freda,1,w,1
Emilijan,1,m,1
Frederique,1,w,1
Emilijan-Refik,1,m,1
Freja,1,w,1
Emilio-Noel,1,m,1
Freya,1,w,1
Emin,1,m,1
Gabriela,1,w,1
Emraan,1,m,1
Galya,1,w,1
Emrullah,1,m,1
Gerda,1,w,1
Enar,1,m,1
Gesa,1,w,1
Eneko,1,m,1
Ghadir,1,w,1
Ennio,1,m,1
Ghazal,1,w,1
Enrique,1,m,1
Gigi,1,w,1
Enyo,1,m,1
Gilnice,1,w,1
Esca,1,m,1
Giselle,1,w,1
Eske,1,m,1
Giulia,1,w,1
Essa,1,m,1
Gloria,1,w,1
Etnik,1,m,1
Golda,1,w,1
Ettore,1,m,1
Goldie,1,w,1
Evgenij,1,m,1
Goldy,1,w,1
Evran,1,m,1
Grace,1,w,1
Eyüp,1,m,1
Gretchen,1,w,1
Fabian,1,m,1
Gynaydie,1,w,1
Fabio,1,m,1
Güllü,1,w,1
Faheem,1,m,1
Gülseren,1,w,1
Fatijon,1,m,1
Hadia,1,w,1
Fedir,1,m,1
Hadija,1,w,1
Feivel,1,m,1
Hafsa,1,w,1
Ferdinand,1,m,1
Haifaa,1,w,1
Fikret,1,m,1
Hailey,1,w,1
Fin,1,m,1
Halima,1,w,1
Finlay,1,m,1
Halime,1,w,1
Finnias,1,m,1
Hanan,1,w,1
Finnius,1,m,1
Hanka,1,w,1
Finnley,1,m,1
Hanne,1,w,1
Florian,1,m,1
Hanni,1,w,1
Floris,1,m,1
Hanny,1,w,1
Flurin,1,m,1
Hari,1,w,1
Flóki,1,m,1
Hassanatou,1,w,1
Fred,1,m,1
Hava,1,w,1
Frederama,1,m,1
Havin-Ayşe,1,w,1
Frederick,1,m,1
Hawin,1,w,1
Frederik,1,m,1
Hawraa,1,w,1
Fredrik,1,m,1
Hayat,1,w,1
Frido,1,m,1
Hayley,1,w,1
Furkan,1,m,1
Haylie-Joleen,1,w,1
Fynn,1,m,1
Hazel,1,w,1
Félix,1,m,1
Hebba,1,w,1
Gabal,1,m,1
Helga,1,w,1
Gabriell,1,m,1
Henni,1,w,1
Garam,1,m,1
Henny,1,w,1
Georg,1,m,1
Hermine,1,w,1
George,1,m,1
Heval,1,w,1
Georgi,1,m,1
Hevin,1,w,1
Gerion,1,m,1
Heyab,1,w,1
Ghazi,1,m,1
Hiam,1,w,1
Giuseppe,1,m,1
Hilal,1,w,1
Graciano,1,m,1
Hilda,1,w,1
Grigorij,1,m,1
Hilde,1,w,1
Gunnar,1,m,1
Hilla,1,w,1
Guy,1,m,1
Hind,1,w,1
Gwydion,1,m,1
Hira-Noor,1,w,1
Güven,1,m,1
Holle,1,w,1
Hafedh,1,m,1
Holly,1,w,1
Hai,1,m,1
Holly-Pia,1,w,1
Haissam,1,m,1
Holy,1,w,1
Hakan,1,m,1
Hoàng,1,w,1
Hakeem,1,m,1
Hsin-Pei,1,w,1
Halid,1,m,1
Hà,1,w,1
Hamid,1,m,1
Hâle,1,w,1
Hans,1,m,1
Hüma,1,w,1
Hanzalah,1,m,1
Hümeyra,1,w,1
Hardy,1,m,1
Ibtissam,1,w,1
Harjeendar,1,m,1
İclal,1,w,1
Harrison,1,m,1
Idiatou,1,w,1
Haruichi,1,m,1
Ielin,1,w,1
Hasan,1,m,1
İkra,1,w,1
Hejan,1,m,1
Ikrâ,1,w,1
Henk,1,m,1
Ilaida,1,w,1
Henri-Napoleon,1,m,1
Ilan,1,w,1
Heval,1,m,1
Ilaria,1,w,1
Hiro,1,m,1
Ilektra,1,w,1
Hooman,1,m,1
Ilina,1,w,1
Hoàng,1,m,1
Iliya,1,w,1
Hubert,1,m,1
Ilka,1,w,1
Hudson,1,m,1
Ilva,1,w,1
Hunter,1,m,1
Ilvy,1,w,1
Hussin,1,m,1
Imene,1,w,1
Hùng,1,m,1
Ina,1,w,1
Hüseyin,1,m,1
Inanna,1,w,1
Ianis,1,m,1
Indra,1,w,1
İbrahim,1,m,1
Inès,1,w,1
Idar,1,m,1
Irem,1,w,1
Idris,1,m,1
Iris,1,w,1
İdris,1,m,1
Irma,1,w,1
Ignacio,1,m,1
Isabelle,1,w,1
Ignacy,1,m,1
Isadora,1,w,1
Ika,1,m,1
Isalie,1,w,1
Ilias,1,m,1
Ismini,1,w,1
Iliya,1,m,1
Itotiani,1,w,1
Imran,1,m,1
Izza,1,w,1
Inan,1,m,1
Jada,1,w,1
Innis,1,m,1
Jaia-Raha,1,w,1
Inoue,1,m,1
Jamila,1,w,1
Ioan,1,m,1
Janika,1,w,1
Ioannis,1,m,1
Janka,1,w,1
Ionel,1,m,1
Janne,1,w,1
Iosua,1,m,1
Jantje,1,w,1
İsa,1,m,1
Jara,1,w,1
Isai,1,m,1
Jasmen,1,w,1
Issac,1,m,1
Jasmina,1,w,1
Issam,1,m,1
Jayna,1,w,1
Ivano,1,m,1
Jelizaveta,1,w,1
Ivar,1,m,1
Jella,1,w,1
Iven,1,m,1
Jenin,1,w,1
Ivo,1,m,1
Jinan,1,w,1
Jabriel,1,m,1
Joana,1,w,1
Jacobo,1,m,1
Joesphin,1,w,1
Jadallah,1,m,1
Josepha,1,w,1
Jalal,1,m,1
Josephiene,1,w,1
Jamo,1,m,1
Josi,1,w,1
Janek,1,m,1
Josina,1,w,1
Janis,1,m,1
Joury,1,w,1
Jannes,1,m,1
Juliette,1,w,1
Jannis-Alexander,1,m,1
Julijana,1,w,1
Jano,1,m,1
Juni,1,w,1
Jarik,1,m,1
Jurie,1,w,1
Jaromir,1,m,1
Jóia,1,w,1
Jaron,1,m,1
Kaia,1,w,1
Jascha,1,m,1
Kaja,1,w,1
Jasha,1,m,1
Kali,1,w,1
Jason-Elias,1,m,1
Kami,1,w,1
Jason-Gabriel,1,m,1
Kanali,1,w,1
Jax,1,m,1
Karen,1,w,1
Jay,1,m,1
Karime,1,w,1
Jay-Jannes,1,m,1
Karlie,1,w,1
Jayde-Julian,1,m,1
Karlotta,1,w,1
Jaydon,1,m,1
Karolin,1,w,1
Jazan,1,m,1
Karolina,1,w,1
Jedidja,1,m,1
Katarina,1,w,1
Jeppe,1,m,1
Kate,1,w,1
Jihad,1,m,1
Kathia,1,w,1
Jimmy,1,m,1
Kathrin,1,w,1
Jinnosuke,1,m,1
Katrin,1,w,1
Jino,1,m,1
Katrina,1,w,1
Jiyan,1,m,1
Katynka,1,w,1
Joan,1,m,1
Kaysa,1,w,1
Joar,1,m,1
Kelly,1,w,1
Joas,1,m,1
Kenza,1,w,1
Joey,1,m,1
Khadijah,1,w,1
Joffy,1,m,1
Khadije,1,w,1
Johann-Raphael,1,m,1
Khadra,1,w,1
Johny,1,m,1
Khatun,1,w,1
Jolan,1,m,1
Kiara,1,w,1
Jonatan,1,m,1
Kicka,1,w,1
Jonjo,1,m,1
Kim,1,w,1
Jonnen,1,m,1
Kiyo,1,w,1
Jono,1,m,1
Klara-Luise,1,w,1
Jonáš,1,m,1
Kleo,1,w,1
Joran,1,m,1
Kovser,1,w,1
Jorin,1,m,1
Kumsal,1,w,1
Josh,1,m,1
Kylie,1,w,1
Josif,1,m,1
Kübra,1,w,1
Josse,1,m,1
Lada,1,w,1
Jossef,1,m,1
Lakeesha,1,w,1
Jossi,1,m,1
Lam,1,w,1
Jousef,1,m,1
Laren,1,w,1
Joël,1,m,1
Larissa,1,w,1
Julai,1,m,1
Lavin,1,w,1
Julián,1,m,1
Laya,1,w,1
Jure,1,m,1
Layal,1,w,1
Jusef,1,m,1
Layla,1,w,1
Justin,1,m,1
Leah,1,w,1
Jóska,1,m,1
Leen,1,w,1
Kadir,1,m,1
Leilani-Marjory,1,w,1
Kallen,1,m,1
Lejla,1,w,1
Kamel,1,m,1
Lele,1,w,1
Kangtin,1,m,1
Lennox,1,w,1
Karam,1,m,1
Lenya,1,w,1
Karar,1,m,1
Leontina,1,w,1
Kaya,1,m,1
Leticia,1,w,1
Kaydin,1,m,1
Letizia,1,w,1
Kazim,1,m,1
Levia,1,w,1
Kazimierz,1,m,1
Liah,1,w,1
Keanu,1,m,1
Lian,1,w,1
Kelvin,1,m,1
Liara,1,w,1
Kenan,1,m,1
Lijana,1,w,1
Keno,1,m,1
Lila,1,w,1
Keyvan,1,m,1
Lilas,1,w,1
Khadim,1,m,1
Lilia,1,w,1
Khalil,1,m,1
Lilian,1,w,1
Kieran,1,m,1
Liliana,1,w,1
Kilson,1,m,1
Lilien,1,w,1
Kim,1,m,1
Lilit,1,w,1
Kimi,1,m,1
Lilla,1,w,1
Kimia,1,m,1
Lillian,1,w,1
Kirill,1,m,1
Lilliana,1,w,1
Kitto,1,m,1
Lilou,1,w,1
Kiyan,1,m,1
Lin,1,w,1
Kjell,1,m,1
Lina-Sophie,1,w,1
Kolja,1,m,1
Line,1,w,1
Konan,1,m,1
Linea,1,w,1
Korel,1,m,1
Lirëza,1,w,1
Kristijan,1,m,1
Lisbet,1,w,1
Kundera,1,m,1
Lise,1,w,1
Kuno,1,m,1
Liva,1,w,1
Kylian,1,m,1
Liyah-Marie,1,w,1
Kyo,1,m,1
Liyana,1,w,1
Laith,1,m,1
Liza,1,w,1
Lakshit,1,m,1
Lois,1,w,1
Lars,1,m,1
Loki,1,w,1
Lasha,1,m,1
Lona,1,w,1
Laszlo,1,m,1
Lore,1,w,1
Lauri,1,m,1
Lorelei,1,w,1
Laurin,1,m,1
Louane,1,w,1
Lauy,1,m,1
Lovis,1,w,1
Leance,1,m,1
Lucie,1,w,1
Ledian,1,m,1
Lujain,1,w,1
Len,1,m,1
Lujein,1,w,1
Lenn,1,m,1
Lumi,1,w,1
Lennox-Sebastian,1,m,1
Luzie,1,w,1
Lenox,1,m,1
Lyna,1,w,1
Leonas,1,m,1
Lynn,1,w,1
Leonhard,1,m,1
Lysann,1,w,1
Leonidas,1,m,1
Lâra,1,w,1
Leonis,1,m,1
Léa,1,w,1
Leonit,1,m,1
Lê,1,w,1
Lev,1,m,1
Madiha,1,w,1
Levent,1,m,1
Madita,1,w,1
Levian,1,m,1
Maeko,1,w,1
Levko,1,m,1
Magalí,1,w,1
Liam-Noel,1,m,1
Maggy,1,w,1
Lian,1,m,1
Maha,1,w,1
Loen,1,m,1
Mahisa,1,w,1
Logan,1,m,1
Mahoro,1,w,1
Lorian,1,m,1
Mahuén,1,w,1
Lorin,1,m,1
Mai,1,w,1
Lovis,1,m,1
Maila,1,w,1
Luca-Torsten,1,m,1
Majia,1,w,1
Luciano-Misko,1,m,1
Majvi,1,w,1
Lucien,1,m,1
Malou,1,w,1
Lucio,1,m,1
Manisa,1,w,1
Lunis,1,m,1
Mar,1,w,1
Lutz,1,m,1
Marah,1,w,1
Lyam,1,m,1
Marcelina,1,w,1
Léon,1,m,1
Margarete,1,w,1
Magnus,1,m,1
Margherita,1,w,1
Mahdi,1,m,1
Margret,1,w,1
Mahdie,1,m,1
Maria-Elyse,1,w,1
Mahilo,1,m,1
Marianne,1,w,1
Mailo,1,m,1
Marica,1,w,1
Majd,1,m,1
Marija,1,w,1
Maksimos,1,m,1
Marilou,1,w,1
Malcolm,1,m,1
Marit,1,w,1
Mamadou-Cellou,1,m,1
Mariyah,1,w,1
Manu,1,m,1
Marle,1,w,1
Manuel,1,m,1
Marlie,1,w,1
Marcelo,1,m,1
Marwa,1,w,1
Marik,1,m,1
María,1,w,1
Maris,1,m,1
Masa,1,w,1
Marley,1,m,1
Masal,1,w,1
Marlin,1,m,1
Masal-Meryem,1,w,1
Marlo,1,m,1
Masha,1,w,1
Marlon-Tyler,1,m,1
Massa,1,w,1
Marvin,1,m,1
Matilde,1,w,1
Matei,1,m,1
Matylda,1,w,1
Mateut,1,m,1
Maximiliane,1,w,1
Mato,1,m,1
May,1,w,1
Matsu,1,m,1
Maysa,1,w,1
Matthäus,1,m,1
Mayssoun,1,w,1
Matwej,1,m,1
Mazzy,1,w,1
Maximillio,1,m,1
Maël,1,w,1
Mayar,1,m,1
Maëlle,1,w,1
Maël,1,m,1
Megan,1,w,1
Mehdi,1,m,1
Melahat,1,w,1
Mehmet-Akif,1,m,1
Melanie,1,w,1
Mehmetali,1,m,1
Melisa,1,w,1
Mehmetcan,1,m,1
Melodie,1,w,1
Melih,1,m,1
Menese,1,w,1
Melihşah,1,m,1
Mercedes,1,w,1
Melvin,1,m,1
Meret,1,w,1
Memet,1,m,1
Meriem,1,w,1
Mercan,1,m,1
Merjem,1,w,1
Merrick,1,m,1
Mesure,1,w,1
Merso,1,m,1
Mia-Lucia,1,w,1
Messi,1,m,1
Mia-Marie,1,w,1
Meyar,1,m,1
Mia-Sophie,1,w,1
Micah,1,m,1
Michaela,1,w,1
Michel,1,m,1
Michelle,1,w,1
Michl,1,m,1
Mihrimah,1,w,1
Miguel,1,m,1
Milea,1,w,1
Mihail,1,m,1
Milina,1,w,1
Mihrac,1,m,1
Mine,1,w,1
Mikael,1,m,1
Minka,1,w,1
Mikita,1,m,1
Minou,1,w,1
Mikołaj,1,m,1
Minu,1,w,1
Milad,1,m,1
Minyaré,1,w,1
Milan-Joel,1,m,1
Minô,1,w,1
Milio,1,m,1
Mirabella,1,w,1
Min-ho,1,m,1
Miral,1,w,1
Mir,1,m,1
Mirjeta,1,w,1
Miraç,1,m,1
Misa,1,w,1
Mirhat,1,m,1
Moa,1,w,1
Miro,1,m,1
Moana,1,w,1
Miroslav,1,m,1
Mojgan,1,w,1
Mirza,1,m,1
Molly,1,w,1
Mischa,1,m,1
Mouna,1,w,1
Mohannad,1,m,1
Myra,1,w,1
Morris,1,m,1
Myrielle,1,w,1
Moses,1,m,1
Myrto,1,w,1
Moussa,1,m,1
Müjgan,1,w,1
Muhammet,1,m,1
Mộc,1,w,1
Muhamnmed,1,m,1
Nagaya,1,w,1
Mukan,1,m,1
Naima,1,w,1
Murteza,1,m,1
Naira,1,w,1
Mustafacan,1,m,1
Najat,1,w,1
Mạnh,1,m,1
Nami,1,w,1
Nadim,1,m,1
Naomi,1,w,1
Nael,1,m,1
Nawal,1,w,1
Nalu,1,m,1
Naya,1,w,1
Nante,1,m,1
Nayla,1,w,1
Nao,1,m,1
Nazar,1,w,1
Naoise,1,m,1
Nazgül,1,w,1
Natnal,1,m,1
Nazlı,1,w,1
Nawin,1,m,1
Nea,1,w,1
Nejaz,1,m,1
Neda,1,w,1
Nelson,1,m,1
Nedka,1,w,1
Nero,1,m,1
Neia,1,w,1
Nevio,1,m,1
Nejla,1,w,1
Nevo,1,m,1
Nell,1,w,1
Nguyen,1,m,1
Nella,1,w,1
Ngọc,1,m,1
Nelli,1,w,1
Nias,1,m,1
Nermin,1,w,1
Niaz,1,m,1
Nerys,1,w,1
Nibal,1,m,1
Nevada,1,w,1
Nicholas,1,m,1
Neyla,1,w,1
Nicholas-Emanuel,1,m,1
Nguyễn,1,w,1
Niclas,1,m,1
Ngô,1,w,1
Nikola,1,m,1
Niana,1,w,1
Nil,1,m,1
Niara,1,w,1
Nimer,1,m,1
Nico,1,w,1
Nio,1,m,1
Nicole,1,w,1
Nivan,1,m,1
Nike,1,w,1
Noah-Adrian,1,m,1
Nikearl,1,w,1
Nokie,1,m,1
Nila,1,w,1
Nolan,1,m,1
Nilu,1,w,1
Noor,1,m,1
Nisanur,1,w,1
Nouri,1,m,1
Nita,1,w,1
Noyan,1,m,1
Noelle,1,w,1
Noé,1,m,1
Noha,1,w,1
Noël,1,m,1
Norsin,1,w,1
Nuar,1,m,1
Noura-Rahima,1,w,1
Nubaid,1,m,1
Nuna,1,w,1
Nuno,1,m,1
Nura,1,w,1
Nuri,1,m,1
Oda,1,w,1
Ocean,1,m,1
Odia,1,w,1
Oday,1,m,1
Olive,1,w,1
Odie,1,m,1
Oluwanifemi,1,w,1
Olivier,1,m,1
Oriane,1,w,1
Oliwer,1,m,1
Oricia,1,w,1
Olsen,1,m,1
Ornela,1,w,1
Omosede,1,m,1
Orny,1,w,1
Omran,1,m,1
Osayamon,1,w,1
Onur,1,m,1
Palina,1,w,1
Orell,1,m,1
Penelope,1,w,1
Orfeo,1,m,1
Penélope,1,w,1
Ori,1,m,1
Peri,1,w,1
Orkun,1,m,1
Phea,1,w,1
Osama,1,m,1
Pheline,1,w,1
Osarodion,1,m,1
Philía,1,w,1
Oslo,1,m,1
Phạm,1,w,1
Ossian,1,m,1
Preeti,1,w,1
Oswin,1,m,1
Rabiya,1,w,1
Otello,1,m,1
Rachel,1,w,1
Paale,1,m,1
Rada,1,w,1
Pascual,1,m,1
Rafidah,1,w,1
Patrick,1,m,1
Rahime,1,w,1
Paul-Konrad,1,m,1
Rani,1,w,1
Paule,1,m,1
Ranja,1,w,1
Paulius,1,m,1
Ravza,1,w,1
Paulo,1,m,1
Raya,1,w,1
Pavel,1,m,1
Rebekka,1,w,1
Pedro,1,m,1
Rehaf,1,w,1
Peter,1,m,1
Ridwanah,1,w,1
Petros,1,m,1
Rije,1,w,1
Peyman,1,m,1
Rionagh,1,w,1
Philip,1,m,1
Rita,1,w,1
Phillas,1,m,1
Rivka,1,w,1
Philo,1,m,1
Robyn,1,w,1
Phuc,1,m,1
Roj,1,w,1
Phạm,1,m,1
Rojda,1,w,1
Pieter,1,m,1
Rokaya,1,w,1
Piotr,1,m,1
Romi,1,w,1
Prince,1,m,1
Rona,1,w,1
Prince-Ken,1,m,1
Rosali,1,w,1
Pryse,1,m,1
Rosalin,1,w,1
Quang,1,m,1
Roshat,1,w,1
Quentin,1,m,1
Rouja,1,w,1
Quốc,1,m,1
Roya,1,w,1
Raaed,1,m,1
Roza,1,w,1
Radostin,1,m,1
Rubin,1,w,1
Radwin,1,m,1
Ruta,1,w,1
Raffael,1,m,1
Ruth,1,w,1
Ragnar,1,m,1
Ruth-Matilda,1,w,1
Rajvir,1,m,1
Ruzica,1,w,1
Raman,1,m,1
Ryma,1,w,1
Ramtin,1,m,1
Rüya,1,w,1
Raphaël,1,m,1
Sabah,1,w,1
Rasim,1,m,1
Sabia,1,w,1
Rastko,1,m,1
Saja,1,w,1
Raul,1,m,1
Salie,1,w,1
Raúl,1,m,1
Salsabil,1,w,1
Remi,1,m,1
Salwa,1,w,1
Remo,1,m,1
Sama,1,w,1
Renj,1,m,1
Samar,1,w,1
Reyaan,1,m,1
Samira-Melina,1,w,1
Rezan,1,m,1
Samirah,1,w,1
Reşat,1,m,1
Samuela,1,w,1
Ricardo,1,m,1
Sana,1,w,1
Richard,1,m,1
Sanaa,1,w,1
Rıdvan,1,m,1
Sandy,1,w,1
Rihan,1,m,1
Saoirse,1,w,1
Riu,1,m,1
Sarai,1,w,1
Riyansh,1,m,1
Saran,1,w,1
Robert,1,m,1
Sare,1,w,1
Robinson,1,m,1
Sasha,1,w,1
Rocco,1,m,1
Sashia,1,w,1
Rodja,1,m,1
Saulė,1,w,1
Roee,1,m,1
Scarlett,1,w,1
Rohat,1,m,1
Seher,1,w,1
Rojan,1,m,1
Selda,1,w,1
Rumen,1,m,1
Selina,1,w,1
Rune,1,m,1
Sera,1,w,1
Rémi,1,m,1
Serafine,1,w,1
Rémy,1,m,1
Serah,1,w,1
Sacha,1,m,1
Seray,1,w,1
Said,1,m,1
Sevim,1,w,1
Said-Mohamed,1,m,1
Seyran,1,w,1
Saif,1,m,1
Shahad,1,w,1
Sakariye,1,m,1
Sham,1,w,1
Salah,1,m,1
Shanna,1,w,1
Salar,1,m,1
Shirley,1,w,1
Salim,1,m,1
Shouka,1,w,1
Saman,1,m,1
Siamira,1,w,1
Samer,1,m,1
Sienna,1,w,1
Samet,1,m,1
Silvia,1,w,1
Sami,1,m,1
Sima,1,w,1
Samu,1,m,1
Simeria,1,w,1
Santiago,1,m,1
Simona,1,w,1
Santino,1,m,1
Sirin,1,w,1
Sarp,1,m,1
Sisilija,1,w,1
Savith,1,m,1
Sissi,1,w,1
Sebastian,1,m,1
Soey,1,w,1
Sedi,1,m,1
Sofie,1,w,1
Selahattin,1,m,1
Sofiia,1,w,1
Selim,1,m,1
Sofija,1,w,1
Sem,1,m,1
Sol,1,w,1
Serjosha,1,m,1
Sola,1,w,1
Seyed,1,m,1
Solana,1,w,1
Seyid,1,m,1
Soley,1,w,1
Shahand,1,m,1
Soliyana,1,w,1
Shamhal,1,m,1
Solvei,1,w,1
Shamil,1,m,1
Solvey,1,w,1
Shebli,1,m,1
Somaya,1,w,1
Shpresim,1,m,1
Sonia,1,w,1
Shukry,1,m,1
Sora,1,w,1
Siavash,1,m,1
Soraya,1,w,1
Sidi,1,m,1
Spencer,1,w,1
Silian,1,m,1
Steffi,1,w,1
Simuka,1,m,1
Sterna,1,w,1
Siraj,1,m,1
Stina,1,w,1
Siraç,1,m,1
Suela,1,w,1
Sirius,1,m,1
Sunisa,1,w,1
Sixten,1,m,1
Sureja,1,w,1
Soan,1,m,1
Suré,1,w,1
Soha,1,m,1
Susann,1,w,1
Spyridon,1,m,1
Svetlana,1,w,1
Stefan,1,m,1
Sünje,1,w,1
Stellan,1,m,1
Tabea,1,w,1
Suar,1,m,1
Tahani,1,w,1
Suleiman,1,m,1
Tami,1,w,1
Sultan,1,m,1
Tatjana,1,w,1
Sven,1,m,1
Tessa,1,w,1
Sverre,1,m,1
Thalea,1,w,1
Séamus,1,m,1
Theda,1,w,1
Süleyman,1,m,1
Thuy,1,w,1
Taavi,1,m,1
Thái,1,w,1
Taha,1,m,1
Tiana,1,w,1
Tahiel,1,m,1
Tiffany,1,w,1
Tahir,1,m,1
Tilde,1,w,1
Taim,1,m,1
Tilly,1,w,1
Tamilo,1,m,1
Tinka,1,w,1
Tamim,1,m,1
Tisza,1,w,1
Tarık,1,m,1
Tjada,1,w,1
Taro,1,m,1
Tongfan,1,w,1
Tassilo,1,m,1
Toni-Frieda,1,w,1
Tayo,1,m,1
Trang,1,w,1
Teoman,1,m,1
Treasure,1,w,1
Tevel,1,m,1
True,1,w,1
Thaddeus,1,m,1
Trần,1,w,1
Thai,1,m,1
Trịnh,1,w,1
Thanh,1,m,1
Tuana,1,w,1
Thelo,1,m,1
Tulin,1,w,1
Theodore,1,m,1
Tuğce,1,w,1
Thibaud,1,m,1
Uma,1,w,1
Thien,1,m,1
Umayma,1,w,1
Thái,1,m,1
Una,1,w,1
Tial,1,m,1
Uta,1,w,1
Tian,1,m,1
Valerie-Yolandi,1,w,1
Tien,1,m,1
Valerya,1,w,1
Tilo,1,m,1
Vasilisa,1,w,1
Timotei,1,m,1
Vera,1,w,1
Timoteo,1,m,1
Versaria,1,w,1
Timothy,1,m,1
Vicky,1,w,1
Tito,1,m,1
Vilma,1,w,1
Tizian,1,m,1
Violeta,1,w,1
Tiziano,1,m,1
Viva,1,w,1
Tiến,1,m,1
Vivian,1,w,1
Tjark,1,m,1
Viyan,1,w,1
Tjelle,1,m,1
Vân,1,w,1
Toma,1,m,1
Vịêt,1,w,1
Tommaso,1,m,1
Wanda,1,w,1
Tuğrul,1,m,1
Wandipa,1,w,1
Tuấn,1,m,1
Wilhelmine,1,w,1
Tâm,1,m,1
Willa,1,w,1
Ubeida,1,m,1
Wilma,1,w,1
Unai,1,m,1
Wynona,1,w,1
Uygar,1,m,1
Xenia,1,w,1
Vanja,1,m,1
Yade,1,w,1
Varian,1,m,1
Yamila,1,w,1
Vasilije,1,m,1
Yaqeen,1,w,1
Veit,1,m,1
Yara,1,w,1
Veselin,1,m,1
Yarden,1,w,1
Viggo,1,m,1
Yaren,1,w,1
Vigo,1,m,1
Yaren-Su,1,w,1
Vilm,1,m,1
Yasmine,1,w,1
Vince,1,m,1
Yağmur,1,w,1
Vito,1,m,1
Ylfa,1,w,1
Vsevolod,1,m,1
Ylvie,1,w,1
Vu,1,m,1
Ylyn,1,w,1
Walter,1,m,1
Yonna,1,w,1
Ward,1,m,1
Yusra,1,w,1
Wasil,1,m,1
Yva,1,w,1
Wiktor,1,m,1
Yüsra,1,w,1
Wilko,1,m,1
Zadie,1,w,1
Willem,1,m,1
Zara,1,w,1
Willi,1,m,1
Zarine,1,w,1
Wito,1,m,1
Zarwa,1,w,1
Xaver,1,m,1
Zaynab,1,w,1
Xoel,1,m,1
Zeinab,1,w,1
Xuan,1,m,1
Zelal,1,w,1
Yago,1,m,1
Zeliha,1,w,1
Yahia,1,m,1
Zena,1,w,1
Yahya,1,m,1
Zerya,1,w,1
Yakup,1,m,1
Zerê,1,w,1
Yalçın,1,m,1
Zeyna,1,w,1
Yamen,1,m,1
Zilan,1,w,1
Yanik,1,m,1
Zina,1,w,1
Yann,1,m,1
Ziva,1,w,1
Yannick,1,m,1
Zixi,1,w,1
Yannik,1,m,1
Zofia,1,w,1
Yar,1,m,1
Zoi,1,w,1
Yari,1,m,1
Zora,1,w,1
Yaro,1,m,1
Éinín,1,w,1
Yaser,1,m,1
Öykü,1,w,1
Yasha,1,m,1
Özlem,1,w,1
Yazin,1,m,1
Đàm,1,w,1
Yağız,1,m,1
Đặng,1,w,1
Yehia,1,m,1
Łucja,1,w,1
Yilmaz,1,m,1
Şifa,1,w,1
Yll,1,m,1
Şiliya,1,w,1
